"","description","statusesCount","followersCount","favoritesCount","friendsCount","url","name","created","protected","verified","screenName","location","lang","id","listedCount","followRequestSent","profileImageUrl"
"247","You know who I Am",163521,1560,12377,1047,NA,"<U+270A><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD>Black Wig <U+270A><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD>",2010-08-08 22:21:51,FALSE,FALSE,"Dotson03","Los Angeles, CA","en","176210296",51,FALSE,"http://pbs.twimg.com/profile_images/809828562110775297/cjmj8CFu_normal.jpg"
"248","In the fire I call your name out<ed><U+00A0><U+00BD><ed><U+00B6><U+00A4>",11121,1034,12870,1923,NA,"<ed><U+00A0><U+00BE><ed><U+00B6><U+008B>JOANNE WAYNE<ed><U+00A0><U+00BE><ed><U+00B6><U+008B>",2010-11-08 19:01:48,FALSE,FALSE,"leohny13","Sardegna, Italia","it","213369673",18,FALSE,"http://pbs.twimg.com/profile_images/821341206160482304/K2Ydryms_normal.jpg"
"249","Stay Pretty&Dance forever <ed><U+00A0><U+00BD><ed><U+00B2><U+0083>PositiveVibesOnly<ed><U+00A0><U+00BD><ed><U+00B2><U+00B8><U+2728>Harmony<ed><U+00A0><U+00BD><ed><U+00B1><U+00A9><U+200D><ed><U+00A0><U+00BD><ed><U+00B1><U+00A7>|Mrs.Wilson<ed><U+00A0><U+00BD><ed><U+00B2><U+008D>|",40386,2035,6216,2523,NA,"D<U+00E9>sire..<ed><U+00A0><U+00BC><ed><U+00B9><U+0090>",2014-11-09 23:44:44,FALSE,FALSE,"StuckupD_","LesbianVille","en","2869797155",11,FALSE,"http://pbs.twimg.com/profile_images/832703995697254401/HMrTWEGV_normal.jpg"
"250","the rockstar and the queen of modern pop",163489,10924,154403,2896,NA,"cy",2013-09-20 13:21:09,FALSE,FALSE,"popcontour","gaga <U+2022> harry","en","1886497470",81,FALSE,"http://pbs.twimg.com/profile_images/832465824157818882/eVc2m8px_normal.jpg"
"251","Stars shining bright above you.              @ArianaGrande <U+2661>                                       Instagram: @simon_millares Snapchat:likesimonsays",1880,179,1567,464,"https://t.co/T1Lsq2t9Wh","<U+015A> I M O N  S A Y S",2013-02-22 13:53:39,FALSE,FALSE,"simonmillares","Republic of the Philippines","en","1208577236",2,FALSE,"http://pbs.twimg.com/profile_images/819563524842106883/OYSicZoc_normal.jpg"
"252","When POP sucks the tits of @ladygaga",114354,2579,2141,1926,"https://t.co/RpBWPTaRvN","Juan Carlos",2011-04-15 22:18:47,FALSE,FALSE,"unicornCARLOS","Campeche, M<U+00E9>xico","es","282775608",19,FALSE,"http://pbs.twimg.com/profile_images/831660239900389376/Sb7rWbHn_normal.jpg"
"253","",6251,211,813,192,"https://t.co/o15eub5q35","vincent",2015-11-15 04:28:44,FALSE,FALSE,"trovejantes","Natal, Brasil","pt","4191323787",4,FALSE,"http://pbs.twimg.com/profile_images/821760114642264064/UCdBdlKa_normal.jpg"
"254","Christina Carmel is a rising BMI songwriter who has worked with award winning composers including Nashville Songwriters Hall of Fame member Kim Williams.",218,184,167,487,"https://t.co/tLPjqQ8LaL","Christina Carmel",2011-02-08 21:38:31,FALSE,FALSE,"CarmelSongwrite","Malibu, CA","en","249348976",5,FALSE,"http://pbs.twimg.com/profile_images/1238731610/Christina_Carmel_head_shot_normal.jpg"
"255","Steel Magnolia, Brand Expert, Influencer, Style Maven, Speaker, Innovator, WomanCEO, Founder @spectrumcircle @alstonmarketing Social Butterfly & AOL Alumni",24392,2622,32731,2532,"https://t.co/BrAWBUyxDr","Karen Maria Alston",2009-02-24 22:25:22,FALSE,FALSE,"advertisingdiva","DC & LA","en","21806147",232,FALSE,"http://pbs.twimg.com/profile_images/811694956763037696/TXtLWn2G_normal.jpg"
"256","A T R O C I O U S <U+2022> X I V <U+2022> L U N A <U+2022> 4.5.17 5H",38536,605,488,313,"https://t.co/AZAv3gwfDV","<U+2716><U+FE0F>",2014-07-07 14:40:22,FALSE,FALSE,"zupitzgeorgina","moon","en","2609778600",23,FALSE,"http://pbs.twimg.com/profile_images/829661285964918784/Not83mrl_normal.jpg"
"257","Baby, I love you, but I'm not in love",6005,396,13724,607,NA,"ayrax<ed><U+00A0><U+00BC><ed><U+00BC><U+00B9>",2014-09-07 00:46:45,FALSE,FALSE,"orioncarloto7","United States","en","2763609580",2,FALSE,"http://pbs.twimg.com/profile_images/825801597393444864/uMyfK153_normal.jpg"
"258","little monster de Coraz<U+00F3>n",39737,543,1354,504,NA,"Minzy Gonz <ed><U+00A0><U+00BC><ed><U+00BE><U+0099>",2015-11-27 15:46:33,FALSE,FALSE,"MinzyG2","Colombia","es","4297591221",15,FALSE,"http://pbs.twimg.com/profile_images/829155967493345280/gIfjZhqA_normal.jpg"
"259","<U+265B>OPENN<U+265B> OFFICIAL PUBLIC EUROPEAN NETHERLANDS NETWORK <U+00AE><U+00A9><U+2122> <U+265B>OPENN<U+265B>OPENOMROEP EUROPESE OMROEP",212620,438,25,8,"https://t.co/KwSS7hOp5f","HQ OPENN VIRALS <U+00AE><U+00A9><U+2122>",2014-09-15 16:12:20,FALSE,FALSE,"opennViral","europe","nl","2811569288",438,FALSE,"http://pbs.twimg.com/profile_images/821855045415301121/whU7IprH_normal.jpg"
"260","Satan Claus.",5143,431,1493,790,NA,"basical.ly",2013-08-14 21:59:35,FALSE,FALSE,"LMcMonster","in your closet.","sv","1671499074",2,FALSE,"http://pbs.twimg.com/profile_images/822599799669190656/KZRJ680T_normal.jpg"
"261","Me encanta el sexo soy serio pornogr<U+00E1>fico y para lo qu<U+00E9> quieran algo aqu<U+00ED> mi Skype luis128512 y pin D1CA4C85",3454,1191,2701,2053,NA,"Carlos Luis Gonzalez",2016-08-31 23:32:01,FALSE,FALSE,"luiscar128512","Portuguesa, Venezuela","es","771128437591379969",4,FALSE,"http://pbs.twimg.com/profile_images/829724905579147265/kED-8Ehg_normal.jpg"
"262","LittleMonster since 2008.  
BORN THIS WAY
*Disco Stick
#JOANNE https://t.co/8QsYawjEFc 
#MillionReasons",34461,6866,12172,6942,"https://t.co/ULHXscZhL5","LADY GAGA | JOANNE",2013-09-03 02:29:09,FALSE,FALSE,"AlexnderMonster","Canc<U+00FA>n ","es","1724125490",32,FALSE,"http://pbs.twimg.com/profile_images/749402942936002560/TJOT3tqb_normal.jpg"
"263","obsessively opposed to the typical! ~ Stan legends only- Gaga, Britney & Beyonc<U+00E9> - @jlo follows, so should you <U+2764><U+FE0F>",9290,592,4067,680,NA,"<U+265A>",2010-08-23 02:57:48,FALSE,FALSE,"HausOfMajid","Doha, Qatar","en","181806901",8,FALSE,"http://pbs.twimg.com/profile_images/831936518713442304/J6bTWYJB_normal.jpg"
"264","Colombia <ed><U+00A0><U+00BC><ed><U+00B7><U+00A8><ed><U+00A0><U+00BC><ed><U+00B7><U+00B4>",21457,1003,6461,1963,NA,"Karen Parra",2010-11-19 17:55:55,FALSE,FALSE,"Karen_Mjh","Bogot<U+00E1>, D.C., Colombia","es","217497818",11,FALSE,"http://pbs.twimg.com/profile_images/827234810317914113/0xDmjWai_normal.jpg"
"265","Publicit<U+00E1>rio(frustado), ex viciado em Coca - Cola, usu<U+00E1>rio da cultura pop e underground.",3269,166,3553,733,NA,"popero das trevas",2009-05-19 22:37:25,FALSE,FALSE,"Allexjohny","Fortaleza, Brasil","pt","41230307",3,FALSE,"http://pbs.twimg.com/profile_images/827310685520531457/1D51yGsi_normal.jpg"
"266","Kaboom, motherfucker.",22362,460,15899,393,NA,"jrs",2009-03-26 00:41:34,FALSE,FALSE,"junolxf","Caracas-Vzla","es","26643632",23,FALSE,"http://pbs.twimg.com/profile_images/831588912468475905/50KyyixV_normal.jpg"
"267","#HillaryismyPresident #ImStillWithHer #ProSaneDemocrats  #Millenial #Woman #Progressive #BernieJillSuck!

it's okay not to be okay and I'm okay with that. <ed><U+00A0><U+00BC><ed><U+00BC><U+0088>",109138,1892,40901,1767,NA,"UNIVERSEGAGA",2010-08-23 02:51:31,FALSE,FALSE,"monster_bri","Los Angeles, CA","en","181805248",120,FALSE,"http://pbs.twimg.com/profile_images/825961890664771585/eg8nhxho_normal.jpg"
"268","hating everyone optimistically",4239,345,2218,387,NA,"thiccburger",2011-11-12 23:14:33,FALSE,FALSE,"Shoffman4lyfe","Staffganistan","en","411063685",3,FALSE,"http://pbs.twimg.com/profile_images/823723680291241985/148PPgR0_normal.jpg"
"269","n me chama de vacilona",1741,277,867,258,NA,"badgaleo",2014-04-11 18:16:19,FALSE,FALSE,"badgaleo","BRAZIL","pt","2438892080",0,FALSE,"http://pbs.twimg.com/profile_images/828728867577790465/v0IzMvgI_normal.jpg"
"270","~ don't forget where you belong ~
Arianator. 
Directioner.
6 years.",19571,418,5751,584,NA,"<ed><U+00A0><U+00BC><ed><U+00BC><U+00B9>",2016-02-03 22:24:21,FALSE,FALSE,"rociohstyles","C<U+00F3>rdoba, Argentina<U+2728>","es","4875004305",10,FALSE,"http://pbs.twimg.com/profile_images/827786228078637056/AgaTeOFe_normal.jpg"
"271","Nv23. Little Monster. Otaku. Friki. Gaymer. Pok<U+00E9>mon Trainer. Ambient<U+00F3>logo en la UAM. TSLDC. Pr<U+00ED>ncipe de Pandora. 
Snapchat: Riscophantom",33828,1938,44854,2051,"https://t.co/ubVyRGokoc","Prince of Pandora",2011-11-25 23:42:37,FALSE,FALSE,"riscophantom","En alg<U+00FA>n lugar de Pandora","es","421452479",33,FALSE,"http://pbs.twimg.com/profile_images/791618026244337664/50ED20qd_normal.jpg"
"272","It's all shits and giggles, until someone giggles and shits.. Instagram & Snapchat: @ChattyLPritch",166,73,9,115,"https://t.co/77bUX1S5dv","Richard Myers",2010-08-06 11:38:12,FALSE,FALSE,"ChattyLPritch","Barnsley, England","en","175360742",9,FALSE,"http://pbs.twimg.com/profile_images/817886443892801537/6jpFVP-2_normal.jpg"
"273","sue me",285859,4521,108433,2746,NA,"lincoln<ed><U+00A0><U+00BC><ed><U+00BF><U+0088>",2013-10-06 22:19:22,FALSE,FALSE,"org4smddiley","Rio de Janeiro, Brasil","pt","1942224511",81,FALSE,"http://pbs.twimg.com/profile_images/792717141850124292/jIoDBo5U_normal.jpg"
"274","marco reus sim, borussia dortmund n<U+00E3>o | @patriots @atleticopr",36046,1137,265,185,NA,"n<U+00E3>o",2013-03-16 13:04:38,FALSE,FALSE,"schweinsteignr","football, nfl and nhl.","pt","1272264108",15,FALSE,"http://pbs.twimg.com/profile_images/832756375537094656/M0XYOqjV_normal.jpg"
"275","eu amo minhas m<U+00E3>es britney spears e shakira <U+2665>",42710,505,10071,375,NA,"slumber party",2013-01-16 14:21:28,FALSE,FALSE,"nazildovalente","Marab<U+00E1>, Brasil","pt","1095340950",19,FALSE,"http://pbs.twimg.com/profile_images/820847658822733825/DraKUrMm_normal.jpg"
"276","Gaga Queen @ladygaga",49567,1321,7635,1843,NA,"Luis",2013-09-24 00:41:06,FALSE,FALSE,"Gaga_QUEEN69","Minas Gerais","pt","1898813642",17,FALSE,"http://pbs.twimg.com/profile_images/826516575482032128/MxQaa9FG_normal.png"
"277","Yo! Call me Ginko. I'm Climber, Vagabond, Stubborn, PandaPhile, Born in Early 90's & Not to Forget I'm Ging Freecss's Successor. https://t.co/DVdBsGPh4m",852203,12458,28,0,"https://t.co/TeGAzlgLoJ","<U+3164>",2013-12-19 15:56:46,FALSE,FALSE,"Ginkoposts","Marrakesh, Dark Continent","en","2253716036",195,FALSE,"http://pbs.twimg.com/profile_images/831100366460747776/6OM_RhTT_normal.jpg"
"278","You have to be unique and different to shine in your own way. - Stefani",12699,360,12715,425,NA,"<U+2654>",2012-02-07 05:11:10,FALSE,FALSE,"Imaginary_Kings","Texas, USA","en","485407222",10,FALSE,"http://pbs.twimg.com/profile_images/820501013643882496/MDh6oorQ_normal.jpg"
"279","",79463,767,9734,532,NA,"beyonce's tears",2009-02-15 20:35:00,FALSE,FALSE,"glamtaint","L/\","en","20934982",22,FALSE,"http://pbs.twimg.com/profile_images/798342947024404481/ZFzFmx6L_normal.jpg"
"280","<U+2640><U+2728> | <U+271D> <U+6625>: 260616<U+2661>. | adele, coldplay & bigbang are my holy trinity.",18827,406,26332,601,"https://t.co/JCsfiN0XMu","stephanie <U+2661>",2012-04-15 03:18:20,FALSE,FALSE,"_stphvn","Chile","es","554030075",9,FALSE,"http://pbs.twimg.com/profile_images/819055544698896385/yJ5u_6vE_normal.jpg"
"281","<U+2741>",11625,591,69422,338,NA,"kales",2014-11-29 15:52:41,FALSE,FALSE,"kaleyyzizek","Canada","en","2913897134",4,FALSE,"http://pbs.twimg.com/profile_images/830378320021815297/Dv4s3OAe_normal.jpg"
"282","20.<U+2649> ~ universitario estudiante de MKT
~ Ser real es mi <U+00FA>nica realidad ~
#Nelstar <U+2665> @NellyFurtado, @ArianaGrande & @GRL",18829,673,23368,1326,"https://t.co/R6OpPpzBz4","pablo del angel",2010-05-24 18:57:49,FALSE,FALSE,"whoapac","M<U+00E9>xico","es","147669658",8,FALSE,"http://pbs.twimg.com/profile_images/831278854220181504/itaIctYZ_normal.jpg"
"283","",3520,193,12212,493,"https://t.co/QLz3WB13XL","Marco D'amico",2011-01-25 15:10:11,FALSE,FALSE,"Marcuccio_","Catania, Sicilia","it","242767482",3,FALSE,"http://pbs.twimg.com/profile_images/804271931864350721/-bd72Qm3_normal.jpg"
"284","i love one direction",74765,832,18548,2240,NA,"sol ramirez",2009-07-12 08:15:34,FALSE,FALSE,"sollunna","mexico ","es","56048876",34,FALSE,"http://pbs.twimg.com/profile_images/831708146934509568/DoWgs2-f_normal.jpg"
"285","XIX. Monster, Beyhive, pianist, singer, photographer, tech, ARTIST. https://t.co/PtnIRJIt50 EEII en UAH.",44017,813,44654,1073,"https://t.co/RUGo6sBvri","xoxo, Ra<U+00FA>l <U+2764>",2010-05-31 12:58:17,FALSE,FALSE,"RauLMonster22","Madrid, Espa<U+00F1>a","es","150243129",38,FALSE,"http://pbs.twimg.com/profile_images/830736773634465793/F-pEOYRQ_normal.jpg"
"286","I'm that freak you're not gonna ever truly know. I'm that guy who admits believing in his own gods. Basically, I'm me and that's what I live for.",45212,1395,17581,738,"https://t.co/aetqdP4CZr","Who Cares?",2012-03-14 10:30:27,FALSE,FALSE,"AntonioFrco","-Almer<U+00ED>a. -LittleMons<U+2020>er. ","es","524225759",27,FALSE,"http://pbs.twimg.com/profile_images/821873456681783296/truj1FS5_normal.jpg"
"287","Glamchild living in the South. Lady Gaga, Stevie Nicks, and David Bowie are my Muses. Born Rebel. <U+2716><U+FE0F>",19162,3611,10724,2093,"https://t.co/qA4qPCjjFb","Caleb Exx | JOANNE",2011-01-17 02:36:26,FALSE,FALSE,"calebexx","Petal, MS","en","239206163",26,FALSE,"http://pbs.twimg.com/profile_images/830636983638691840/GG5zRQH__normal.jpg"
"288","<U+2764><U+FE0F> artRAVE : Lisboa10*11*14 <U+2764><U+FE0F>                             IG: Carlos_lopez94",49726,1337,103013,966,"https://t.co/o3mKnOharT","Charlie",2011-07-12 19:44:49,FALSE,FALSE,"CarliMrrero","Las Palmas De Gran Canarias ","es","334235302",56,FALSE,"http://pbs.twimg.com/profile_images/818838121735393282/1ycydGSQ_normal.jpg"
"289","Nac<U+00ED> en Puebla, vivo en #CDMX
Ciudad de M<U+00E9>xico 
#LealtadAzul #AzulEsTodo 
@Cruz_azul_FC y @FCBarcelona_es
periodista frustrado, amante de la Psicolog<U+00ED>a.",4736,10198,10931,11088,"https://t.co/hDFyrb7isx","caciano dinorin",2014-05-11 01:07:24,FALSE,FALSE,"dinoazul1974","IZTAPALAPA DF M<U+00C9>XICO ","es","2489071136",19,FALSE,"http://pbs.twimg.com/profile_images/497935169962381312/XNfA1fne_normal.jpeg"
"290","Ask and I'll tell",95,201,160,46,NA,"Godric",2016-09-28 01:30:50,FALSE,FALSE,"NicKGod2","Atlanta, GA","en","780942811675947008",0,FALSE,"http://pbs.twimg.com/profile_images/780942991418687488/xpNKt43J_normal.jpg"
"291","",1848,217,2140,98,NA,"Chloe Clemmons",2012-08-10 21:23:58,FALSE,FALSE,"chloeclemmonsss","Dothan, Alabama","en","750076626",0,FALSE,"http://pbs.twimg.com/profile_images/759494987709083648/btntRTbA_normal.jpg"
"292","Little Monster and Mixer For Life
<U+26A1><U+271D><ed><U+00A0><U+00BD><ed><U+00B4><U+00BD><ed><U+00A0><U+00BD><ed><U+00B4><U+00B5><ed><U+00A0><U+00BC><ed><U+00BE><U+00BA><ed><U+00A0><U+00BD><ed><U+00B1><U+0092>
<ed><U+00A0><U+00BC><ed><U+00BE><U+00B5>",7369,327,8173,581,"https://t.co/8QsYawBg3M","Juan David",2014-04-26 01:51:25,FALSE,FALSE,"JuanDavid181001","Venus - Red Planet","es","2463912516",12,FALSE,"http://pbs.twimg.com/profile_images/831100653179138049/K-QMVd7O_normal.jpg"
"293","madre monster forever.


XIV.II.MMXIII <U+2665>",42402,522,381,218,NA,"Venus' son",2011-07-22 16:51:32,FALSE,FALSE,"HighMonster_","Paris","fr","340399097",9,FALSE,"http://pbs.twimg.com/profile_images/775996965624639488/LrbPaz5m_normal.jpg"
"294","@ladygaga Lady Gaga @MarkRonson #GRAMMYS #PepsiHalftime #SuperBowl WATCH: https://t.co/ZNdWRg1YHP #SB51 https://t.co/ER4HXX4FcD",84411,13207,17621,5913,"https://t.co/6CDfvK6TkA","xoxo,Emmy <U+266B>Lady Gaga",2010-07-13 20:42:02,FALSE,FALSE,"EmmyARTPOP","USA","en","166302956",166,FALSE,"http://pbs.twimg.com/profile_images/831791795910635520/KGqRI9JR_normal.jpg"
"295","Leading Customer Engagement Consultancy and Business Book of the Year by @SeanMoffitt and @doverd4s, At the intersection of Business and Digital",8060,2197,21,2347,"http://t.co/WyO8itTAiS","Wikibrands",2009-11-19 13:22:58,FALSE,FALSE,"Wikibrands","The World of Engaged Business","en","91103236",203,FALSE,"http://pbs.twimg.com/profile_images/378800000601562651/bf7da8e44884655fc7e7460d4f20151c_normal.png"
"296","Fui un tuitero s<U+00FA>per influyente. Fin.",2554,308,22515,1052,NA,"Cris.",2015-06-15 17:33:39,FALSE,FALSE,"crisLSD","Cali, Colombia","es","3327581926",1,FALSE,"http://pbs.twimg.com/profile_images/610501355803947008/UprbjzKr_normal.jpg"
"297","Gonna see Gaga November 30th",13511,466,27580,374,NA,"Ed | Gaga",2014-11-15 04:33:41,FALSE,FALSE,"vega_yoyo","Venus ","en","2877566878",19,FALSE,"http://pbs.twimg.com/profile_images/828762317940719617/iCDdoBuK_normal.jpg"
"298","Official Twitter Account of beBee<U+00AE> <U+2022>
The Next Big Thing In Professional Social Networking <U+2022>
be Professional. be Personal. be Successful. #beBee",5885,21204,7614,10074,"https://t.co/2I0ZvkYd2Y","beBee<U+00AE>",2015-01-21 17:19:17,FALSE,TRUE,"beBee","All around the world","en","2990283814",825,FALSE,"http://pbs.twimg.com/profile_images/786424849233219584/ALdrSg_E_normal.jpg"
"299","History always retweets itself.",760,654,1143,283,NA,"Robinladen",2016-05-05 16:33:18,FALSE,FALSE,"RobinIaden","Antwerpen, Belgi<U+00EB>","en","728261296991420417",4,FALSE,"http://pbs.twimg.com/profile_images/789821399762366464/Vu222yE1_normal.jpg"
"300",".......",23573,1766,829,1561,"https://t.co/8UmKGUPF3U","<U+0394>",2010-05-11 15:43:18,FALSE,FALSE,"Itssavaj","Venezuela","es","142721295",6,FALSE,"http://pbs.twimg.com/profile_images/830433407624687616/jZvw8yAI_normal.jpg"
"301","Redefine with Eyepster!",1040,30514,27,1150,"http://t.co/xyBG1ce1lR","Eyepster",2012-01-23 15:16:02,FALSE,FALSE,"eyepster","Miami","en","472059628",8,FALSE,"http://pbs.twimg.com/profile_images/826912803604795392/GCeXguPJ_normal.jpg"
"302","Empowering CDW Coworkers to Build Valuable Relationships on Social Media | Former TV News Producer | @IUBloomington #HOOSIERS | My tweets are mine | #cdwsocial",50869,7745,16807,8163,"https://t.co/ALLYlygL26","Jessica Longly - CDW",2008-09-28 19:49:23,FALSE,FALSE,"CDW_Jessica","Illinois","en","16501971",1102,FALSE,"http://pbs.twimg.com/profile_images/478652305072332801/12DA08ge_normal.jpeg"
"303","",37612,1348,7020,1368,NA,"lady gaga do agreste",2013-07-21 23:37:53,FALSE,FALSE,"SuckJudas","metralhadora de jeova","pt","1611550800",2,FALSE,"http://pbs.twimg.com/profile_images/832294303628156929/V1CXceNl_normal.jpg"
"304","26|Followed by @LadyGaga on 04/30/2009. Little Monster. WARNING tumblr below is NSFW",11893,695,5225,645,"https://t.co/2NZ3x2OwUf","the count",2009-03-12 02:49:44,FALSE,FALSE,"MarcusXXXBones","Los Angeles, CA","en","23880944",13,FALSE,"http://pbs.twimg.com/profile_images/800123510026711040/DR96DW1F_normal.jpg"
"305","https://t.co/OgSsV4G4wa",15922,4946,2950,4935,"https://t.co/S6yQk4ygfE","<U+2755>VENUS<U+2755>",2010-04-10 13:28:48,FALSE,FALSE,"pablitotillo","Brasil","pt","131504120",46,FALSE,"http://pbs.twimg.com/profile_images/832706745592000515/UI4Za9GZ_normal.jpg"
"306","change produces evolution | 6",11053,428,3353,502,NA,"k",2016-03-29 20:21:55,FALSE,FALSE,"everydayxgrande","honeymoon ave.","en","714910478481408001",6,FALSE,"http://pbs.twimg.com/profile_images/831784979713634304/Zb8-ySCg_normal.jpg"
"307","Anorexic-hearted",23610,304,2445,241,"https://t.co/eJR1UDEHcH","Bima Brahmasta",2010-07-17 04:29:51,FALSE,FALSE,"BimaBrahm","anyareas","en","167659540",7,FALSE,"http://pbs.twimg.com/profile_images/821333138911567872/MMmmAm8Y_normal.jpg"
"308","Institute of STIAMI 2016 // ever past the test SBMPTN 2015 Adm.pendidikan University of Jambi",55765,522,80,607,"https://t.co/WGQMe35fgS","Maulidina Nabilla<U+21DE>",2010-01-03 07:34:50,FALSE,FALSE,"MN_Bella","Jakarta, Indonesia","en","101426617",6,FALSE,"http://pbs.twimg.com/profile_images/725113509353123840/qGVGSB7V_normal.jpg"
"309","ew, people.",4465,139,13077,327,NA,"Dallas Hunt",2015-12-18 16:30:35,FALSE,FALSE,"TakketyTam","on my way to Narnia ","en","4595250380",17,FALSE,"http://pbs.twimg.com/profile_images/815469332822048768/bR_VHR4p_normal.jpg"
"310","Me dicen Edi, si quieres saber m<U+00E1>s de m<U+00ED>, s<U+00ED>gueme|| Instagram: ediomar1996|| #LoveIsLove|| Gaga del Rey|| Medicina<U+2796>#UCLA",50734,8909,111567,3929,"https://t.co/rAqk69YLMx","Edi<ed><U+00A0><U+00BC><ed><U+00BC><U+00B9>",2010-04-24 18:20:18,FALSE,FALSE,"ediomar1996","Barquisimeto, Venezuela","es","136717881",229,FALSE,"http://pbs.twimg.com/profile_images/815730227867512832/7OwC0c1__normal.jpg"
"311","Mas em nada tenho a minha vida por preciosa, contanto que cumpra com alegria a minha carreira, e o minist<U+00E9>rio que recebi do Senhor Jesus.(...)",3036,202,211,293,NA,"Tha<U+00ED>s Faustino",2010-03-15 19:09:56,FALSE,FALSE,"thathafaustino","Natal, Rio Grande do Norte","pt","123331267",4,FALSE,"http://pbs.twimg.com/profile_images/646127504688840704/LyJwohc7_normal.jpg"
"312","mother monster <U+2655> || ice princess<U+2661> #joanne out OCT 21ST<ed><U+00A0><U+00BD><ed><U+00B2><U+0097> jinkook are my fuck buddies<U+2661> im a loyal bitch",16663,168,29178,40,"https://t.co/8QsYawjEFc","TRUMP GO FUCK YRSELF",2015-05-07 06:32:25,FALSE,FALSE,"gagajsy","Los Angeles, CA","en","3187414159",13,FALSE,"http://pbs.twimg.com/profile_images/796828478821629953/jP_xYzJP_normal.jpg"
"313","",11324,350,13983,64,NA,"j",2014-06-07 01:09:20,FALSE,FALSE,"ReclassifyMe","wishing i was in los angeles","en","2551281744",10,FALSE,"http://pbs.twimg.com/profile_images/831331195849949184/1TbJ_Moo_normal.jpg"
"314","Contador de profesi<U+00F3>n, mel<U+00F3>mano de sangre pura, seguidor de las buenas costumbres y quejumbroso de los malos gobiernos.",5102,88,395,352,"https://t.co/ijkeAfJMXW","Sergio Mario",2010-01-31 18:42:46,FALSE,FALSE,"serch7474","M<U+00E9>xico","es","110204838",2,FALSE,"http://pbs.twimg.com/profile_images/796958130638757888/blIcQ64H_normal.jpg"
